id,origin,created_at,updated_at,area,charter,test_data,scale,actions,expected,actual,status,severity,defect_id,fix,regression,evidence,notes
UAT-411,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,ウォークスルー,moves document tabs between at most two panes and previews repository Markdown,fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,"walkthrough.spec.ts:663 のユーザーフローを実行し、expect(readinessTable.getByRole(""cell"").first())を観測","expect(readinessTable.getByRole(""cell"").first()).toHaveCSS(""user-select"", ""text"") が成立する",production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,walkthrough.spec.ts:663,matcher=toHaveCSS / 697 unique assertionsから51 flowsをround-robin抽出
UAT-412,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,コメント,renders the Markdown walkthrough showcase and keeps every expression commentable,fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,walkthrough.spec.ts:1092 のユーザーフローを実行し、expect .poll(async () => await activeDocumentPane.evaluate((element) => element.scrollTop))を観測,expect .poll(async () => await activeDocumentPane.evaluate((element) => element.scrollTop)) .toBeGreaterThan(scrollTopBeforeThemeChange - 200) が成立する,production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,walkthrough.spec.ts:1092,matcher=toBeGreaterThan / 697 unique assertionsから51 flowsをround-robin抽出
UAT-413,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,コメント,comments on selected walkthrough lines and marks them Outdated after replacement,fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,"walkthrough.spec.ts:1559 のユーザーフローを実行し、expect( page.locator(`.document-pane[data-pane=""left""] [data-comment-id=""${inlineCommentId}""]`), )を観測","expect( page.locator(`.document-pane[data-pane=""left""] [data-comment-id=""${inlineCommentId}""]`), ).toBeInViewport() が成立する",production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,walkthrough.spec.ts:1559,matcher=toBeInViewport / 697 unique assertionsから51 flowsをround-robin抽出
UAT-414,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,コメント,"reviews a line across commits, preserves the tabbed UI, and resolves it",fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,review-flow.spec.ts:108 のユーザーフローを実行し、expect(darkDiffColors.background)を観測,"expect(darkDiffColors.background).toBe(""rgb(0, 0, 0)"") が成立する",production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,review-flow.spec.ts:108,matcher=toBe / 697 unique assertionsから51 flowsをround-robin抽出
UAT-415,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,コメント,keeps PR body preview comments interactive and stacks collapsed source menus without layout shifts,fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,review-flow.spec.ts:1004 のユーザーフローを実行し、expect(deleteResponse.ok())を観測,expect(deleteResponse.ok()).toBe(true) が成立する,production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,review-flow.spec.ts:1004,matcher=toBe / 697 unique assertionsから51 flowsをround-robin抽出
UAT-416,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,探索・検索,"searches while typing, groups occurrences, and reveals a result without changing display mode",fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,"review-flow.spec.ts:1161 のユーザーフローを実行し、expect(page.getByRole(""tab"", { name: ""src/fixture.ts"" }))を観測","expect(page.getByRole(""tab"", { name: ""src/fixture.ts"" })).toHaveAttribute( ""aria-selected"", ""true"", ) が成立する",production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,review-flow.spec.ts:1161,matcher=toHaveAttribute / 697 unique assertionsから51 flowsをround-robin抽出
UAT-417,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,ウォークスルー,keeps agent explanation passive until a human opens an exact code reference,fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,"walkthrough.spec.ts:114 のユーザーフローを実行し、expect( page .locator( '.document-pane[data-pane=""right""] diffs-container [data-line=""39""][data-selected-line=""last""]', ) .first(), )を観測","expect( page .locator( '.document-pane[data-pane=""right""] diffs-container [data-line=""39""][data-selected-line=""last""]', ) .first(), ).toBeVisible() が成立する",production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,walkthrough.spec.ts:114,matcher=toBeVisible / 697 unique assertionsから51 flowsをround-robin抽出
UAT-418,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,ウォークスルー,moves document tabs between at most two panes and previews repository Markdown,fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,"walkthrough.spec.ts:664 のユーザーフローを実行し、expect(readinessTable.getByRole(""columnheader"", { name: ""Check"" }))を観測","expect(readinessTable.getByRole(""columnheader"", { name: ""Check"" })).toBeVisible() が成立する",production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,walkthrough.spec.ts:664,matcher=toBeVisible / 697 unique assertionsから51 flowsをround-robin抽出
UAT-419,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,コメント,renders the Markdown walkthrough showcase and keeps every expression commentable,fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,"walkthrough.spec.ts:1096 のユーザーフローを実行し、expect( await diagramDraft.evaluate( (element) => (window as unknown as { rvwDiagramDraft?: Element }).rvwDiagramDraft === element, ), )を観測","expect( await diagramDraft.evaluate( (element) => (window as unknown as { rvwDiagramDraft?: Element }).rvwDiagramDraft === element, ), ).toBe(true) が成立する",production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,walkthrough.spec.ts:1096,matcher=toBe / 697 unique assertionsから51 flowsをround-robin抽出
UAT-420,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,コメント,"reviews a line across commits, preserves the tabbed UI, and resolves it",fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,review-flow.spec.ts:109 のユーザーフローを実行し、expect(darkDiffColors.addition)を観測,"expect(darkDiffColors.addition).toContain(""86%"") が成立する",production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,review-flow.spec.ts:109,matcher=toContain / 697 unique assertionsから51 flowsをround-robin抽出
UAT-421,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,探索・検索,"searches while typing, groups occurrences, and reveals a result without changing display mode",fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,"review-flow.spec.ts:1165 のユーザーフローを実行し、expect( page .getByRole(""tab"", { name: ""src/fixture.ts"" }) .locator('[data-file-icon=""lang-typescript-duo""]'), )を観測","expect( page .getByRole(""tab"", { name: ""src/fixture.ts"" }) .locator('[data-file-icon=""lang-typescript-duo""]'), ).toBeVisible() が成立する",production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,review-flow.spec.ts:1165,matcher=toBeVisible / 697 unique assertionsから51 flowsをround-robin抽出
UAT-422,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,ウォークスルー,keeps agent explanation passive until a human opens an exact code reference,fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,"walkthrough.spec.ts:121 のユーザーフローを実行し、expect( page.locator('.walkthrough-diagram svg[data-render-instance=""initial""]'), )を観測","expect( page.locator('.walkthrough-diagram svg[data-render-instance=""initial""]'), ).toHaveCount(1) が成立する",production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,walkthrough.spec.ts:121,matcher=toHaveCount / 697 unique assertionsから51 flowsをround-robin抽出
UAT-423,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,ウォークスルー,moves document tabs between at most two panes and previews repository Markdown,fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,"walkthrough.spec.ts:665 のユーザーフローを実行し、expect(readinessTable.getByRole(""cell"", { name: ""Pending"" }))を観測","expect(readinessTable.getByRole(""cell"", { name: ""Pending"" })).toBeVisible() が成立する",production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,walkthrough.spec.ts:665,matcher=toBeVisible / 697 unique assertionsから51 flowsをround-robin抽出
UAT-424,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,コメント,renders the Markdown walkthrough showcase and keeps every expression commentable,fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,"walkthrough.spec.ts:1108 のユーザーフローを実行し、expect(page.locator("".walkthrough-diagram-comment-composer""))を観測","expect(page.locator("".walkthrough-diagram-comment-composer"")).toHaveCount(0) が成立する",production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,walkthrough.spec.ts:1108,matcher=toHaveCount / 697 unique assertionsから51 flowsをround-robin抽出
UAT-425,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,コメント,"reviews a line across commits, preserves the tabbed UI, and resolves it",fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,review-flow.spec.ts:110 のユーザーフローを実行し、expect(darkDiffColors.deletion)を観測,"expect(darkDiffColors.deletion).toContain(""86%"") が成立する",production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,review-flow.spec.ts:110,matcher=toContain / 697 unique assertionsから51 flowsをround-robin抽出
UAT-426,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,探索・検索,"searches while typing, groups occurrences, and reveals a result without changing display mode",fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,review-flow.spec.ts:1170 のユーザーフローを実行し、expect(diff)を観測,"expect(diff).toHaveAttribute(""data-search-target-line"", ""13"") が成立する",production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,review-flow.spec.ts:1170,matcher=toHaveAttribute / 697 unique assertionsから51 flowsをround-robin抽出
UAT-427,e2e-observation,2026-08-16T16:20:00+09:00,2026-08-16T16:20:00+09:00,ウォークスルー,keeps agent explanation passive until a human opens an exact code reference,fixture PR / production build / Chromium / path・commit・comment・walkthrough固有データ,acceptance,"walkthrough.spec.ts:128 のユーザーフローを実行し、expect( page .locator( '.document-pane[data-pane=""right""] diffs-container [data-line=""9""][data-selected-line=""first""]', ) .first(), )を観測","expect( page .locator( '.document-pane[data-pane=""right""] diffs-container [data-line=""9""][data-selected-line=""first""]', ) .first(), ).toBeVisible() が成立する",production buildのChromium full E2Eでassertion成立,passed,,,product code変更なし,full E2E 59/59,walkthrough.spec.ts:128,matcher=toBeVisible / 697 unique assertionsから51 flowsをround-robin抽出
